Word;lexema;tristeza;alegria;miedo;ira;asco;tipoPalabra;genero;numero
sopera;soper;1,45;1,15;1,74;1,2;1,25;ADV;X;X
sopesar;sopes;2,33;1,53;1,22;1,44;1;VERB;X;X
soplar;sopl;1,5;1,15;2,15;1,6;1,25;VERB;X;X
soplete;soplet;1,17;2,57;1,4;1,33;1,2;NOUN;M;S
soplo;sopl;1,97;1,93;1,4;1,63;1,57;PROPN;X;X
sopor;sopor;1,94;1,46;1,25;1,54;1,67;PROPN;X;X
soportar;soport;2,5;1,9;1,65;2,5;1,68;VERB;X;X
soporte;soport;1,35;1,4;2,05;1,55;1,2;PROPN;X;X
soprano;sopran;1,7;1,25;2,75;1,11;1,1;ADJ;M;S
sor;sor;1,47;2,29;1,86;1,64;2,42;NOUN;M;S
sorbo;sorb;1,1;1,1;2,3;1,4;1,8;VERB;X;S
sordera;sorder;3,25;3,6;1,3;2,25;1,25;NOUN;F;S
sordo;sord;3,05;1,6;1,25;1,3;1,05;PROPN;X;X
sorprendente;sorprendent;1,45;1,45;3,8;1,2;1,05;ADJ;X;S
sorprender;sorprend;1,17;2,03;3,73;1,23;1,13;VERB;X;X
sorprendido;sorprend;1,47;1,57;3,17;1,27;1,13;ADJ;M;S
sorpresa;sorpres;1,4;2,03;4,07;1,33;1,3;NOUN;F;S
sortear;sort;1,5;1,25;2,9;1,15;1,2;VERB;X;X
sorteo;sorte;1,3;1,6;3,25;1,85;1,4;NOUN;M;S
sortija;sortij;1,22;1,32;2,8;1,17;1,17;PROPN;X;X
sosiego;sosieg;1,79;1,43;2,64;1,39;1,29;NOUN;M;S
soso;sos;1,97;1,33;1,17;1,97;1,73;ADJ;M;S
sospecha;sospech;2,17;2,77;1,27;2,73;1,73;NOUN;F;S
sospechar;sospech;2,15;2,25;1,4;2,26;1,5;VERB;X;X
sospechoso;sospech;1,9;3,07;1,03;2;1,27;ADJ;M;S
sostén;sosten;1,1;1,05;2;1,28;1,25;NOUN;M;S
sostener;sosten;1,4;1,55;1,7;1,55;1,1;VERB;X;X
sostenibilidad;sostenibil;1,3;1,1;2,4;1,55;1,05;NOUN;F;S
sostenible;sosten;1,1;1,1;2,25;1,15;1,2;ADJ;X;S
sostenimiento;sosten;1,63;1,28;2,6;1,15;1,18;NOUN;M;S
sotana;sotan;1,44;1,32;1,42;2,06;1,63;PROPN;X;X
sótano;sotan;1,65;2,85;1,35;1,75;2,4;ADJ;M;S
soto;sot;1,06;1,13;1,71;1,18;1,2;PROPN;X;X
soul;soul;1,44;1,16;3,38;1,06;1;PROPN;X;X
soviético;soviet;1,65;1,95;1,6;2,2;1,5;ADJ;M;S
spray;spray;1,04;1,29;1,21;1,18;1,43;PROPN;X;X
suave;suav;1,1;1;2,8;1;1;ADJ;X;S
suavidad;suavid;1,5;1,33;3,77;1,3;1,23;NOUN;F;S
suavizar;suaviz;1,45;1,15;3,45;1,25;1,05;VERB;X;X
suba;sub;1,07;1,38;2;1,1;1;PROPN;X;X
subasta;subast;1,8;1,5;1,53;1,65;1,75;NOUN;F;S
subcampeón;subcampeon;2,2;1,1;2,75;2,15;1,55;NOUN;M;S
subcampeonato;subcampeonat;1,4;1,45;2,8;1,25;1,25;NOUN;M;S
subcapitán;subcapitan;1,2;1,2;2,35;1,4;1,5;PROPN;X;X
subclase;subcl;1,9;1,75;1,6;2,15;1,45;PROPN;X;X
subcomandante;subcomand;1,35;1,6;1,42;2,1;1,4;ADV;X;X
subconjunto;subconjunt;1,15;1,3;1,68;1,26;1,1;NOUN;M;S
subconsciente;subconscient;1,25;2,55;2,25;1,7;1,35;ADV;X;X
subcontinente;subcontinent;1,37;1,2;1,85;1,2;1,1;ADV;X;X
subcoronel;subcoronel;1,6;1,75;1,55;1,7;1,9;PROPN;X;X
subcultura;subcultur;1,74;1,6;2,25;1,3;1,45;NOUN;F;S
subdelegado;subdeleg;1,2;1,3;1,65;1,4;1,35;NOUN;M;S
subdesarrollo;subdesarroll;2,55;2,5;1,15;1,95;2,45;NOUN;M;S
subdirector;subdirector;1,21;1,35;1,9;1,6;1,5;NOUN;M;S
subdividir;subdivid;1,6;1,4;1,85;1,65;1,4;VERB;X;X
subdivisión;subdivision;1,53;1,15;1,74;1,5;1,68;NOUN;F;S
subespecie;subespeci;1,35;1,1;1,85;1,3;1,1;PROPN;X;X
subestimar;subestim;3,1;1,79;1,7;3,1;2,45;VERB;X;X
subfamilia;subfamili;1,33;1,47;1,88;1,44;1,17;PROPN;X;X
subfusil;subfusil;2,2;2,61;1,22;2,71;2,07;PROPN;X;X
subgénero;subgener;1,55;1,45;1,35;1,65;1,45;PROPN;X;X
subgrupo;subgrup;1,5;1,55;1,4;1,55;1,45;PROPN;X;X
subida;sub;1,53;1,83;2,33;1,57;1,47;NOUN;F;S
subir;sub;1,15;1,15;2,4;1,1;1,05;VERB;X;X
súbito;subit;1,94;2,15;1,44;1,58;2;NOUN;X;X
subjetiva;subjet;1,65;1,2;2,45;1,3;1,2;ADJ;F;S
subjetividad;subjet;1,45;1,4;2,45;2,15;1,3;NOUN;F;S
sublevación;sublev;2,25;2,35;1,37;2,5;2,37;NOUN;F;S
sublime;sublim;1,35;1,3;3,85;1,26;1,1;PROPN;X;X
submarinismo;submarin;1,15;1,9;2,75;1,3;1,1;NOUN;M;S
submarinista;submarin;1,07;1,5;2,23;1,07;1,07;ADJ;X;S
submarino;submarin;1,4;1,95;2,4;1,1;1;NOUN;M;S
suboficial;suboficial;1,32;1,21;1,85;1,65;1,95;ADJ;X;S
subordinación;subordin;2,6;2,6;1,3;2;2,2;NOUN;F;S
subordinada;subordin;2,1;1,55;1,3;2,15;2,55;ADJ;F;S
subpresidente;subpresident;1,75;1,65;1,5;1,85;2,25;ADV;X;X
subrayador;subray;1,05;1;2,2;1,25;1,05;NOUN;M;S
subrayar;subray;1,25;1,3;2;1,4;1,35;VERB;X;X
subsahariana;subsaharian;1,63;1,3;1,85;1,1;1,2;PROPN;X;X
subsanar;subsan;1,32;1,2;2,22;1,22;1,35;VERB;X;X
subscripción;subscripcion;1;1,25;2;1,45;1,15;NOUN;F;S
subsecretario;subsecretari;1,9;1,16;1,7;1,45;1,4;NOUN;M;S
subsidiaria;subsidiari;2;1,56;1,5;1,71;1,71;ADJ;F;S
subsidio;subsidi;2,7;2,55;1,8;2,11;2;NOUN;M;S
subsiguiente;subsiguient;1,35;1,39;1,39;1,53;1,25;ADV;X;X
subsistema;subsistem;1,21;1,56;1,55;1,6;1,35;PROPN;X;X
subsistemas;subsistem;1,3;1,4;1,5;1,32;1,16;NOUN;M;P
subsistencia;subsistent;3,1;2,45;1,58;1,95;1,35;NOUN;F;S
subsistir;subsist;2,65;2,25;1,8;1,95;1,85;VERB;X;X
substancia;substanci;1,16;1,39;1,75;1,44;1,63;NOUN;F;S
substancial;substancial;1,28;1,53;1,85;1,4;1,16;ADJ;X;S
subsuelo;subsuel;1,65;2,4;1,45;1,55;2,05;NOUN;M;S
subteniente;subtenient;1,15;1,47;1,32;1,75;1,65;ADJ;X;S
subtítulo;subtitul;1,3;1,1;1,65;1,1;1,25;NOUN;M;S
subtropical;subtropical;1,1;1,32;3,25;1,16;1,2;ADJ;X;S
suburbio;suburbi;2,79;2,76;1,24;1,9;2,21;NOUN;M;S
subvención;subvencion;1,65;1,15;3,05;1,5;1,2;NOUN;F;S
subvencionar;subvencion;1,3;1,15;3,3;1,35;1,15;VERB;X;X
subversión;subversion;1,5;1,56;1,39;1,87;2,12;NOUN;F;S
subyacente;subyacent;1,25;1,22;1,47;1,28;1,37;ADJ;X;S
subyacer;subyac;1,68;1,68;1,44;1,74;1,32;VERB;X;X
suceder;suced;1,55;1,45;2,55;1,4;1,05;VERB;X;X
sucedido;suced;1,75;1,35;1,3;1,35;1,15;ADJ;M;S
sucesión;sucesion;1,5;1,55;2,25;1,3;1,5;NOUN;F;S
sucesiva;suces;1,1;1,4;1,6;1,2;1,2;ADJ;F;S
sucesivo;suces;1,35;1,3;2,15;1,1;1,25;ADJ;M;S
suceso;suces;1,9;1,83;2;1,33;1,27;NOUN;M;S
sucesor;sucesor;1,79;1,65;1,55;1,4;1,55;NOUN;M;S
sucesora;sucesor;1,3;1,25;1,6;1,15;1,25;PROPN;X;X
sucesoria;sucesori;1,47;1,5;1,5;1,74;1,25;PROPN;X;X
suciedad;sucied;1,8;1,53;1,03;1,67;4,17;NOUN;F;S
sucio;suci;1,93;1,47;1,07;1,8;3,97;ADJ;M;S
sucumbir;sucumb;2,12;2,1;1,35;2,06;1,74;VERB;X;X
sucursal;sucursal;1,25;1,35;1,55;1,58;1,68;PROPN;X;X
sudadera;sudader;1,05;1,05;2,85;1,2;1,55;NOUN;F;S
sudafricano;sudafrican;1,8;1,15;2,26;1,05;1;ADJ;M;S
sudamericano;sudamerican;1,3;1,2;2,75;1,4;1,25;PROPN;X;X
sudar;sud;1,75;1,5;1,55;2;3,7;VERB;X;X
sudeste;sudest;1,35;1,1;1,75;1,2;1,2;PROPN;X;X
sudoeste;sudoest;1,2;1,05;1,61;1,2;1,15;ADV;X;X
sudor;sudor;1,53;1,47;1,47;1,53;3,37;NOUN;M;S
sueco;suec;1,05;1,15;2,55;1,15;1,2;ADJ;M;S
suegra;suegr;1,5;1,7;2,53;1,37;1,27;PROPN;X;X
suegro;suegr;1,4;1,55;2,05;1,45;1,2;PROPN;X;X
suela;suel;1,2;1,05;1,35;1,2;2,15;PROPN;X;X
sueldo;sueld;1,37;1,53;4,2;1,3;1,2;NOUN;M;S
suelo;suel;1,57;1,63;1,53;1,33;1,7;NOUN;M;S
suelta;suelt;1,15;1,55;2,15;1,1;1,5;PROPN;X;X
suelto;suelt;1,2;1,5;2,11;1,45;1,25;ADJ;M;S
sueño;sueñ;1,8;1,53;3,17;1,47;1,17;NOUN;M;S
suero;suer;2;1,7;1,4;1,45;1,5;NOUN;M;S
suerte;suert;1,23;1,4;4,5;1,13;1,17;NOUN;F;S
suéter;suet;1,16;1,05;2,65;1,1;1,3;PROPN;X;X
suficiencia;suficient;1,45;1,6;1,9;1,4;1,65;NOUN;F;S
suficiente;suficient;1,65;1,55;2,15;1,3;1,5;ADJ;X;S
sufijo;sufij;1,05;1;1,25;1,15;1,15;NOUN;M;S
sufra;sufr;3,55;3,25;1,05;3,44;2,71;PROPN;X;X
sufragar;sufrag;2,06;1,81;1,2;1,69;1,72;VERB;X;X
sufragio;sufragi;2,35;2,32;1,7;1,6;1,32;PROPN;X;X
sufrimiento;sufrimient;4,37;3,9;1,03;3,07;2,3;NOUN;M;S
sufrir;sufr;4,55;3,9;1,15;3,85;3,3;VERB;X;X
sugerencia;sugerent;1,25;1,25;2,4;1,3;1,1;NOUN;F;S
sugerente;sugerent;1,15;1,35;2,55;1,58;1,6;ADJ;X;S
sugerir;suger;1,25;1,2;2,42;1,2;1,25;VERB;X;X
sugestión;sugestion;2,37;2,3;2,15;2,4;1,95;NOUN;F;S
suicida;suic;4,65;3,75;1,1;2,85;2,05;ADJ;X;S
suicidarse;suicid;4,65;4,05;1,05;3,4;2,3;VERB;X;S
suicidio;suicidi;4,57;3,63;1;2,7;1,63;NOUN;M;S
suite;suit;1,05;1,15;3,95;1,3;1,05;PROPN;X;X
suiza;suiz;1,15;1,3;2,25;1,2;1;PROPN;X;X
suizo;suiz;1,1;1;2,3;1,3;1,15;ADJ;M;S
sujeción;sujecion;1,26;1,2;1,95;1,45;1,39;NOUN;F;S
sujetador;sujet;1,2;1,2;2,1;1,23;1,2;NOUN;M;S
sujetar;sujet;1,35;1,35;1,7;1,35;1,5;VERB;X;X
sujeto;sujet;1,3;1,4;2,2;1,15;1,2;ADJ;M;S
sulfato;sulfat;1,32;1,85;1,37;1,58;2,3;NOUN;M;S
sulfúrico;sulfur;1,5;3,11;1,47;1,25;2,05;ADJ;M;S
sulfuro;sulfur;1,75;2,35;1,4;1,95;1,95;NOUN;M;S
sultán;sultan;1,55;1,58;1,78;1,37;1,7;PROPN;X;X
suma;sum;1,05;1,2;1,85;1,35;1,1;VERB;X;S
sumando;sum;1,1;1,15;2,25;1,25;1,1;VERB;X;X
sumar;sum;1,2;1,25;2,55;1;1,1;VERB;X;X
sumario;sumari;1,6;1,3;1,61;1,45;1,3;NOUN;M;S
sumergir;sumerg;1,9;2,3;2,15;1,65;1,2;VERB;X;X
suministrar;suministr;1,3;1,4;2,15;1,2;1,35;VERB;X;X
suministro;suministr;1,32;1,3;2;1,16;1,3;NOUN;M;S
sumir;sum;1,86;1,5;1,38;1,86;1,54;VERB;X;X
sumisión;sumision;3,7;3,15;1,15;3,15;2,85;NOUN;F;S
sumiso;sumis;2,8;2,3;1,3;2,8;3;ADJ;M;S
sumo;sum;1,25;1,3;1,95;1,75;2;PROPN;X;X
suntuosa;suntuos;1,3;1,57;1,47;1,64;1,5;PROPN;X;X
súper;sup;1,2;1,2;3,8;1;1,1;PROPN;X;X
superación;super;1,13;1,67;4,57;1,2;1,03;NOUN;F;S
superar;super;1,6;1,32;3,95;1,45;1,1;VERB;X;X
superávit;superavit;2,31;1,71;2,47;1,39;1,38;NOUN;M;S
superdotado;superdot;1,4;1,23;2,37;1,27;1,27;ADJ;M;S
superestructura;superestructur;1,15;1,61;2,4;1,37;1,05;NOUN;F;S
superficial;superficial;2,6;2,1;1,1;3,2;2,35;ADJ;X;S
superficie;superfici;1;1,15;2,15;1;1,05;NOUN;F;S
superfluo;superflu;1,6;1,05;1,63;1,79;1,88;ADJ;M;S
superhéroe;superhero;1,05;1;3,65;1,2;1,15;PROPN;X;X
superhéroes;superher;1,1;1,15;3,1;1,2;1,15;PROPN;X;X
superintendente;superintendent;1,41;1,87;1,38;1,88;1,63;ADV;X;X
superior;superior;1,6;1,7;1,9;1,8;2,1;ADJ;X;S
superiora;superior;1,55;2,05;1,6;2,79;2,11;ADJ;F;S
superioridad;superior;2,63;2,37;1,63;3,47;2,63;NOUN;F;S
supermercado;supermerc;1,2;1,2;2,07;1,2;1,17;ADJ;M;S
superposición;superposicion;1,35;1,4;1,75;1,85;1,5;NOUN;F;S
superpotencia;superpotent;1,55;1,8;2,63;1,6;1,58;NOUN;F;S
superproducción;superproduccion;1,3;1,4;2,8;1,55;1,7;NOUN;F;S
superstición;supersticion;2;2,35;1,45;2;2,2;NOUN;F;S
supersticioso;superstici;1,75;2,25;1,45;1,8;1,5;ADJ;M;S
supervisar;supervis;1,45;1,8;1,45;2,05;1,4;VERB;X;X
supervisión;supervision;1,35;2,1;2;1,65;1,58;NOUN;F;S
supervisor;supervisor;1,35;1,85;1,6;1,85;1,6;PROPN;X;X
supervivencia;supervivent;1,9;2,4;3,15;1,4;1,25;NOUN;F;S
superviviente;supervivient;1,6;2,25;3,55;1,4;1,25;ADV;X;X
suplantar;suplant;2,4;2,9;1,4;3,05;2,2;VERB;X;X
suplementario;suplementari;1,25;1,2;2,25;1,35;1,15;NOUN;M;S
suplemento;suplement;1,45;1,4;2,35;1,45;1,75;NOUN;M;S
suplente;suplent;2,4;1,9;1,55;1,8;1,25;NOUN;X;S
súplica;suplic;3,05;1,63;1,05;2,16;1,9;ADJ;F;S
suplicante;suplic;3,6;1,9;1,35;1,75;2,5;ADV;X;X
suplicar;suplic;3,3;2;1,2;2,6;2,6;VERB;X;X
suplicio;suplici;2,63;2,43;1,1;2,67;2;NOUN;M;S
suplir;supl;1,85;1,39;1,74;1,45;1,29;PROPN;X;X
suponer;supon;1,9;1,65;1,9;1,5;1,65;VERB;X;X
suposición;suposicion;1,45;1,7;1,95;1,45;1,9;NOUN;F;S
supranacional;supranacional;1,41;1,6;1,6;1,83;1,61;ADJ;X;S
supremacía;supremac;2,06;2,33;1,47;2,89;2,78;NOUN;F;S
supremo;suprem;1,6;1,8;2,35;2,15;1,6;PROPN;X;X
supresión;supresion;2,4;2,6;1,4;2,4;2,15;NOUN;F;S
suprimir;suprim;2,45;2,2;1,1;2,35;1,3;PROPN;X;X
supuesto;supuest;1,4;1,55;1,6;1,35;1,4;ADJ;M;S
sur;sur;1,55;1,15;3,75;1,35;1,05;PROPN;X;X
suramericano;suramerican;1,1;1,2;2,35;1,05;1,3;ADJ;M;S
surco;surc;1,26;1,56;1,75;1,21;2;NOUN;M;S
surcoreano;surcorean;1,2;1,35;1,45;1,3;1,4;PROPN;X;X
sureño;sureñ;1,05;1,05;3,05;1,05;1,3;ADJ;M;S
sureste;surest;1,2;1;2;1,05;1,1;NOUN;M;S
surf;surf;1,15;1,65;3,3;1,1;1,15;VERB;X;S
surfing;surfing;1,05;1,7;2,7;1,05;1,05;PROPN;X;X
surgimiento;surgimient;1,47;1,45;2,65;1,2;1,11;NOUN;M;S
surgir;surg;1;1,3;1,95;1,1;1,15;VERB;X;X
suroeste;suroest;1;1,2;1,95;1;1,05;NOUN;M;S
surrealismo;surreal;1,45;1,3;2,25;1,65;1,75;NOUN;M;S
surrealista;surreal;1,75;1,7;2,65;2,25;1,2;ADJ;X;S
surtido;surt;1;1,05;2,85;1;1,32;ADJ;M;S
sus;sus;1,18;1,06;1,43;1,38;1,12;DET;X;P
susceptibilidad;susceptibil;2,75;2,15;1,25;2,7;1,9;NOUN;F;S
susceptible;suscept;2,35;1,6;1,55;2,2;1,6;ADJ;X;S
suscitar;suscit;1,35;1,68;1,95;1,73;1,44;VERB;X;X
suscribir;suscrib;1,24;1,34;1,52;1,24;1,17;VERB;X;X
suscripción;suscripcion;1,1;1,35;2,05;1,3;1,3;NOUN;F;S
susodicho;susodich;1,81;1,67;1,5;1,55;1,33;PROPN;X;X
suspender;suspend;4,45;3,7;1;3,75;2,45;VERB;X;X
suspensión;suspension;2,45;2,4;1,3;2,5;1,45;NOUN;F;S
suspenso;suspens;4,45;3,84;1,26;4;2,52;NOUN;M;S
suspirar;suspir;2,45;1,25;2;1,45;1,1;VERB;X;X
suspiro;suspir;2,4;1,3;2,7;1,45;1,2;PROPN;X;X
sustancia;sustanci;1,2;1,5;1,37;1,17;1,77;NOUN;F;S
sustancial;sustancial;1,5;1,47;1,8;1,22;1,45;ADJ;X;S
sustantivo;sustant;1;1,25;1,6;1;1,1;ADJ;M;S
sustentable;sustent;1,26;1,32;2,2;1,42;1,11;ADJ;X;S
sustentación;sustent;1,42;1,81;1,85;1,11;1,26;NOUN;F;S
sustentar;sustent;1,8;1,5;1,7;1,55;1,55;VERB;X;X
sustento;sustent;1,41;1,48;2,52;1,1;1,07;NOUN;M;S
sustitución;sustitu;2,45;2;1,9;2;1,45;NOUN;F;S
sustituir;sustitu;3,2;1,85;2,1;1,85;1,7;VERB;X;X
sustituto;sustitut;1,6;1,95;1,8;1,7;1,6;NOUN;M;S
susto;sust;1,97;4,03;1,53;2,57;1,83;ADJ;M;S
sustracción;sustraccion;1,78;2,1;1,1;2,61;1,8;NOUN;F;S
sustraer;sustr;1,6;2,05;1,35;1,9;2,4;VERB;X;X
sustrato;sustrat;1,11;1,1;2,16;1,11;1,55;NOUN;M;S
susurrar;susurr;1,52;1,55;2,21;1,45;1,21;VERB;X;X
susurro;susurr;1,47;2,03;2,77;1,2;1,23;PROPN;X;X
sutil;sutil;1,3;1,15;1,85;1,35;1,25;ADJ;X;S
sutileza;sutilez;1,4;1,21;3,15;1,5;1;NOUN;F;S
swing;swing;1;1;3,21;1,05;1,07;NOUN;M;S
tabaco;tabac;2,77;2,67;1,37;2,4;3,57;NOUN;M;S
tábano;taban;1,52;3,17;1;1,91;2,91;NOUN;M;S
tabaquismo;tabaqu;3,5;2,95;1,2;2,8;3,53;NOUN;M;S
tabasco;tabasc;1,3;1,45;1,42;1,67;2,21;ADJ;M;S
taberna;tabern;1,7;1,55;2,7;1,35;1,75;PROPN;X;X
tabique;tabiqu;1,45;1,45;1,55;1,37;1,55;NOUN;M;S
tabla;tabl;1,1;1,2;1,17;1,07;1,07;NOUN;F;S
tablero;tabler;1,13;1,1;1,33;1,13;1,13;PROPN;X;X
tablón;tablon;1,2;1,37;1,37;1,07;1,07;NOUN;M;S
tabú;tabu;2,35;2;1,65;2,45;2;PROPN;X;X
taburete;taburet;1,13;1,17;1,93;1,07;1,13;PROPN;X;X
tacaño;tacañ;2,5;1,37;1,07;2,7;2,43;NOUN;M;S
tacha;tach;1,83;1,37;1,67;1,39;1,13;NOUN;F;S
tácito;tacit;1,13;1,22;2;1,36;1,22;NOUN;M;S
taciturno;taciturn;2,07;1,94;1,29;1,65;1,38;NOUN;M;S
taco;tac;1,4;1,15;2,25;1,5;1,65;ADJ;M;S
tacón;tacon;1,15;1,15;2,6;1,58;1,45;PROPN;X;X
táctica;tactic;1,3;1,75;2,4;2;1,1;ADJ;F;S
táctil;tactil;1;1;2,4;1,15;1,25;ADJ;X;S
tacto;tact;1,33;2,03;3,1;1,3;1,9;NOUN;M;S
taekwondo;taekwond;1;1,63;2,05;1,84;1,2;VERB;X;X
taichí;taich;1;1,2;2,15;1,1;1,1;PROPN;X;X
taifa;taif;1,33;1,6;1,42;1,67;1,42;PROPN;X;X
tailandés;tailandes;1,2;1,4;2,3;1,25;1,3;PROPN;X;X
taiwanés;taiwanes;1,35;1,53;1,95;1,21;1,1;NOUN;M;S
tajante;tajant;2;1,95;1,7;3,05;1,25;ADV;X;X
tajo;taj;1,37;2;2;1,35;2,11;PROPN;X;X
tal;tal;1,05;1;1,28;1,22;1,11;NOUN;X;X
tala;tal;2,56;2;1,05;2,68;2,35;NOUN;F;S
taladrador;taladr;1,35;1,6;1,2;2,53;1,85;NOUN;M;S
taladradora;taladr;1,45;2,7;1,2;3;2,5;VERB;X;S
taladro;taladr;1,4;2,47;1,33;2,17;1,57;PROPN;X;X
talante;talant;1,21;1,29;2,31;1,47;1,29;NOUN;M;S
talento;talent;1,17;1,3;3,87;1,2;1,07;NOUN;M;S
talentoso;talent;1;1;3,45;1,3;1,1;ADJ;M;S
talibán;taliban;2,15;2,28;1,39;2,55;2,3;NOUN;M;S
talismán;talisman;1,3;1,89;2,68;1,5;1,2;PROPN;X;X
talla;tall;1,77;1,77;1,6;1,77;1,73;PROPN;X;X
talle;tall;1,29;1,04;1,29;1,21;1,13;PROPN;X;X
taller;tall;1,25;1,1;1,89;1,25;1,68;NOUN;M;S
tallo;tall;1,05;1,3;1,95;1,05;1,25;PROPN;X;X
talón;talon;1;1;1,03;1;1,37;ADV;X;X
tamagochi;tamagochi;1,1;1,1;2,9;1,3;1,15;PROPN;X;X
tamaño;tamañ;1,53;1,63;1,83;1,47;1,5;NOUN;M;S
también;tambien;1,1;1;1,9;1,25;1,25;ADV;X;X
tambor;tambor;1,47;1,27;3,4;2,23;1,27;PROPN;X;X
tambores;tambor;1,15;1,4;2,9;1,3;1,15;NOUN;M;P
tamboril;tamboril;1,42;1,18;2,63;1,26;1,19;PROPN;X;X
tampoco;tampoc;1,9;1,3;1,25;1,55;1,35;ADV;X;X
tan;tan;1,17;1,32;1,8;1,33;1,13;ADV;X;X
tanatorio;tanatori;4,5;2,97;1,03;2,17;1,8;NOUN;M;S
tanda;tand;1,05;1,22;1,37;1,25;1,31;NOUN;F;S
tanga;tang;1,13;1,17;2,33;1,2;1,6;ADV;X;X
tangente;tangent;1,4;1,79;1,47;1,75;1,1;ADV;X;X
tangible;tangibl;1,05;1,33;1,95;1,11;1,32;ADJ;X;S
tango;tang;1;1;2,75;1,16;1;NOUN;M;S
tanque;tanqu;3,28;3,66;1,07;3,55;2,45;NOUN;M;S
tanteo;tante;1,26;1,4;1,63;1,65;1,06;VERB;X;S
tanto;tant;1,53;1,2;2,15;1,25;1,15;ADV;X;X
tapa;tap;1;1,25;1,68;1,05;1,35;PROPN;X;X
tapadera;tapader;1,95;1,9;1,55;1,9;1,95;VERB;X;S
tapar;tap;1,6;1,4;2,05;1,3;1,35;VERB;X;X
tapete;tapet;1,05;1;1,63;1,22;1,38;PROPN;X;X
tapia;tapi;1,45;1,33;1,35;1,76;1,18;NOUN;F;S
tapiz;tapiz;1,3;1,1;1,9;1,1;1,25;VERB;X;S
tapón;tapon;1,2;1,1;1,15;1,15;1,7;PROPN;X;X
taquilla;taquill;1,1;1,15;2,25;1,2;1,1;PROPN;X;X
taquillón;taquillon;1;1;2;1,11;1,28;NOUN;M;S
tarántula;tarantul;1,77;4,13;1,17;2,13;3,7;PROPN;X;X
tarda;tard;1,63;1,47;1,3;2,33;1,56;ADJ;F;S
tardanza;tardanz;1,7;1,65;1,45;3,1;2;NOUN;F;S
tardar;tard;2,25;1,9;1,25;2,65;2;NOUN;X;X
tarde;tard;1,8;1,9;2,6;1,95;1,58;ADV;X;X
tardía;tard;1,65;1,5;1,5;2,5;1,95;VERB;X;S
tarea;tare;1,6;1,53;1,63;1,53;1,6;NOUN;F;S
tarifa;tarif;1,95;1,55;1,4;1,85;2,15;NOUN;F;S
tarima;tarim;1,1;1,3;2,95;1,4;1,37;NOUN;F;S
tarjeta;tarjet;1,25;1,5;2,25;1,25;1,4;NOUN;F;S
tarta;tart;1,07;1,03;3,87;1;1,17;NOUN;F;S
tartera;tarter;1;1;2,7;1,06;1,21;PROPN;X;X
tasa;tas;1,65;1,6;1,2;1,9;2,11;NOUN;F;S
tata;tat;1,31;1,18;2,95;1,26;1,18;VERB;X;S
tatarabuela;tatarabuel;1,4;1,05;3,85;1,05;1,35;PROPN;X;X
tatarabuelo;tatarabuel;1,85;1,1;3,1;1;1,1;PROPN;X;X
tataranieto;tataraniet;1,45;1,16;3,05;1,1;1,15;PROPN;X;X
tatuaje;tatuaj;1,27;2,07;2,9;1,2;1,47;NOUN;M;S
taurino;taurin;3,25;2,45;1,3;4,05;3,8;ADJ;M;S
taxi;taxi;1,1;1,4;1,47;1,23;1,03;PROPN;X;X
taxista;taxist;1,25;1,6;1,8;1,65;1,25;NOUN;X;S
taxonomía;taxonom;1,67;1,29;1,77;1,14;1,44;PROPN;X;X
taxonómica;taxonom;1,14;1,18;1,38;1,57;1,8;ADJ;F;S
taza;taz;1,37;1,07;2,07;1,2;1,23;PROPN;X;X
té;te;1,25;1;3,2;1;1,6;INTJ;X;X
tea;tea;1,41;1,31;2;1,18;1,67;PROPN;X;X
teatral;teatral;1,35;1,15;3,25;1,9;1,25;ADJ;X;S
teatro;teatr;1,72;1,55;4,07;1,34;1,34;NOUN;M;S
tebeo;tebe;1,05;1,11;2,63;1,12;1,1;VERB;X;S
techo;tech;1,37;1,63;2,03;1,37;1,23;NOUN;M;S
tecla;tecl;1,27;1,33;1,53;1,37;1,3;PROPN;X;X
teclado;tecl;1,1;1;1,95;1,15;1;ADJ;M;S
técnica;tecnic;1,05;1;1,9;1,35;1,1;PROPN;X;X
técnico;tecnic;1;1,05;2,15;1,35;1,45;NOUN;M;S
tecno;tecn;1,1;1,42;2;1,35;1,4;PROPN;X;X
tecnología;tecnolog;1,35;1,45;2,65;1,3;1;NOUN;F;S
tecnológicas;tecnolog;1,25;1,35;2,5;1,15;1;ADJ;F;P
tecnológico;tecnolog;1,2;1,35;2,95;1,45;1,15;ADJ;M;S
tedio;tedi;1,75;1,2;1,35;2,64;2,07;NOUN;M;S
teja;tej;1,17;1,27;1,37;1,13;1,27;NOUN;F;S
tejado;tej;1,05;1,6;1,7;1,1;1,3;ADJ;M;S
tejano;tejan;1,1;1,11;2,58;1,15;1,4;NOUN;M;S
tejer;tej;1,15;1,1;2,05;1,25;1,05;VERB;X;X
tejido;tej;1,1;1,2;1,85;1;1,4;ADJ;M;S
tejo;tej;1,2;1,18;1,81;1,07;1,27;NOUN;M;S
tejón;tejon;1,2;1,18;1,69;1,06;1,42;PROPN;X;X
tela;tel;1,1;1,17;1,73;1,1;1,23;VERB;X;S
telar;tel;1,25;1,16;1,5;1,15;1,16;PROPN;X;X
tele;tel;1,5;1,3;3,25;1,75;1,8;PROPN;X;X
